LocalCode:42;Name;state;city;zip_code;latitude;longitude;OfficeAddress;id;FoundingDate;closedDate;acquiredDate;object_id;BusinessField;NumContributors;NumPartners
719;StorSimple;CA;Santa Clara;95054;37.386778;-121.966277;Santa Clara CA 95054;c:41484;01.01.2009;;29.11.2019;c:41484;enterprise;3.3333;19
1053;NationalField;DC;Washington;20009;38.894955;-77.036646;Washington DC 20009;c:76102;12.06.2009;;24.12.2015;c:76102;enterprise;2;4
1064;Tripl;NY;New York;10003;40.729839;-73.991781;New York NY 10003;c:76765;17.05.2011;08.12.2018;;c:76765;social;1;5
423;Sadra Medical;CA;Campbell;95008;37.2615879;-121.9578487;;c:24986;01.01.2003;;20.02.2019;c:24986;biotech;5;4
123;expressor software;MA;Burlington;1803;42.485102;-71.211568;;c:14593;01.01.2007;;04.09.2018;c:14593;software;2.6667;10
100;NSFW Corporation;NV;Las Vegas;89101;36.170538;-115.101942;Las Vegas NV 89101;c:138030;01.01.2011;;06.10.2016;c:138030;news;1.5;3
791;Azaire Networks;CA;Santa Clara;95054;37.386778;-121.966277;Santa Clara CA 95054;c:45339;01.01.2003;27.01.2019;;c:45339;software;1;2
56;Quigo;NY;New York;10016;40.907974;-73.84179;;c:1214;01.01.2000;;31.10.2015;c:1214;advertising;3.5;25
990;Weatherista;CA;San Francisco;94105;37.779281;-122.419236;San Francisco CA 94105;c:63731;16.08.2010;16.04.2017;;c:63731;web;1;2
832;Navini Networks;TX;Richardson;75082;32.997114;-96.676137;Richardson TX 75082;c:47848;01.01.2000;;01.07.2016;c:47848;public_relations;3.5;3
887;VirtualLogix;CA;Sunnyvale;94089;37.409147;-122.015463;;c:5347;01.01.2002;;28.07.2017;c:5347;software;2.6667;9
141;Exit41;MA;Andover;1810;42.6555302;-71.1455618;;c:14993;01.01.1999;01.11.2015;;c:14993;software;2.3333;11
62;SezWho;CA;Los Altos;94024;37.351894;-122.085807;;c:1223;01.10.2006;;27.12.2018;c:1223;web;1;4
910;Jobs2Web;MN;Minnetonka;55343;44.912723;-93.499059;Minnetonka MN 55343;c:55421;01.01.2003;;23.03.2016;c:55421;web;1;3
499;HighlightCam;CA;Mountain View;94040;37.4063024;-122.1088743;;c:28403;27.07.2009;03.11.2015;;c:28403;mobile;3.5;8
74;MerchantCircle;CA;Mountain View;94040;37.391642;-122.093935;Mountain View CA 94040;c:1283;01.10.2005;;19.01.2018;c:1283;web;4.5;13
845;Helicomm;CA;San Diego;92121;32.901049;-117.192656;San Diego CA 92121;c:49621;01.01.2002;22.01.2016;;c:49621;network_hosting;2;0
146;Kace networks;CA;Mountain View;94043;37.417002;-122.07871;;c:15122;01.01.2003;;12.09.2015;c:15122;software;1.5;7
662;Thwapr;NY;New York;10014;40.730646;-73.986614;New York NY 10014;c:38019;01.01.2007;30.04.2019;;c:38019;photo_video;3;7
844;Zinch;CA;San Francisco;94103;40.234451;-111.658656;;c:4961;01.02.2007;;22.04.2015;c:4961;web;1;17
718;Cloud.com;CA;Cupertino;95014;37.320309;-122.05004;Cupertino CA 95014;c:41483;01.01.2008;;16.12.2015;c:41483;enterprise;3;12
66;Wildfire, a division of Google;CA;Redwood City;94063;37.445667;-122.166911;;c:12348;01.07.2008;;31.03.2015;c:12348;enterprise;2.25;19
577;Authenticlick;CA;Los Angeles;90036;34.062504;-118.354605;;c:3202;05.08.2005;23.03.2018;;c:3202;search;1;8
581;Idooble;WA;Vancouver;98665;45.630695;-122.674456;Vancouver WA 98665;c:32144;01.01.2009;24.10.2018;;c:32144;web;1;1
578;BioSeek;CA;South San Francisco;94080;37.658313;-122.391032;South San Francisco CA 94080;c:32023;01.01.2000;;14.12.2016;c:32023;biotech;1;4
116;xkoto;MA;Waltham;2451;42.405685;-71.255857;;c:1445;01.01.2005;05.10.2015;;c:1445;software;1.6667;3
889;Coradiant;MA;Lexington;2421;42.4717204;-71.2621435;;c:53686;01.01.2000;;12.01.2015;c:53686;public_relations;4;9
854;QuantaLife;CA;Pleasanton;94566;39.78373;-100.445882;Pleasanton CA 94566;c:50208;01.01.2008;;23.09.2019;c:50208;biotech;1;3
238;BroadLight;CA;Santa Clara;95054;37.404044;-121.978956;;c:16874;01.06.2000;;02.06.2017;c:16874;software;6;5
991;BBE;NY;New York;10016;40.7445343;-73.9874008;;c:643;01.04.2004;;05.12.2017;c:643;advertising;1;7
888;TelASIC Communications;CA;El Segundo;90245;33.923916;-118.39665;El Segundo CA 90245;c:53471;01.01.2001;11.08.2018;;c:53471;public_relations;4;4
656;LegiTime Technologies;CT;Farmington;6032;44.671539;-70.144101;Farmington CT 6032;c:37780;01.01.2005;16.10.2015;;c:37780;messaging;2;2
266;Mobius Microsystems;CA;Sunnyvale;94086;37.377787;-122.029217;;c:17508;01.01.2004;;01.04.2017;c:17508;hardware;3;3
490;Boonty;NY;New York;10013;40.717248;-74.002662;;c:2804;01.03.2001;;06.06.2015;c:2804;games_video;4;7
41;B-Side Entertainment;NY;New York;10010;40.7434025;-73.9890857;;c:11397;07.04.2005;17.05.2017;;c:11397;games_video;1;8
717;Taggstr;CA;San Jose;95138;37.288136;-121.79765;San Jose CA 95138;c:41409;01.07.2009;09.04.2017;;c:41409;messaging;1;1
913;Fashism;NY;New York;10010;40.7394115;-73.9895748;;c:55436;01.01.2009;02.02.2019;;c:55436;fashion;7;5
70;Goodmail Systems;CA;Mountain View;94040;37.39972;-122.108306;;c:12630;01.01.2003;18.06.2015;;c:12630;security;2;16
635;Nirvanix;CA;San Diego;92121;32.877656;-117.210595;;c:365;01.07.2007;10.05.2015;;c:365;enterprise;4.2;22
348;LookStat;WA;Seattle;98102;47.6447802;-122.325878;;c:20832;01.01.2008;07.02.2016;;c:20832;ecommerce;1;3
684;Sweepery;CA;San Francisco;94133;37.779281;-122.419236;San Francisco CA 94133;c:39399;01.08.2008;18.05.2017;;c:39399;software;1;6
288;Luminary Micro;TX;Austin;78746;30.306591;-97.826727;;c:17809;01.01.2004;;25.07.2017;c:17809;semiconductor;4;2
400;ZettaCore;CO;Englewood;80112;39.5604863;-104.8656251;;c:23788;01.01.1999;08.05.2016;;c:23788;semiconductor;1;4
543;Clicker;CA;Los Angeles;90038;34.083228;-118.341449;;c:30834;01.01.2009;;12.09.2018;c:30834;games_video;3.5;12
680;iKoa;CA;Menlo Park;94025;39.78373;-100.445882;Menlo Park CA 94025;c:39105;01.01.2006;15.11.2018;;c:39105;semiconductor;1;0
850;SocialShield;CA;San Bruno;94066;37.626166;-122.411025;San Bruno CA 94066;c:49960;01.09.2009;;17.08.2018;c:49960;software;7;6
1131;LeisureLogix;FL;Tampa;33635;28.032975;-82.64611;;c:9106;01.08.2006;14.04.2018;;c:9106;software;1;5
271;Storwize;MA;Marlborough;1752;37.237937;-121.974591;;c:17581;01.01.2004;;26.01.2018;c:17581;other;2;13
110;AutoVirt;NH;Nashua;3062;42.7370219;-71.4872976;;c:14028;01.01.2007;04.02.2019;;c:14028;software;1;5
82;Loopt;CA;Mountain View;94040;37.384717;-122.081625;;c:1309;01.01.2005;;01.05.2015;c:1309;mobile;1.6667;21
500;Blue Lane Technologies;CA;Cupertino;95014;37.3169065;-122.0497023;;c:28420;01.01.2002;;06.06.2017;c:28420;public_relations;2;4
1000;Socialcast;CA;San Francisco;94107;37.7819267;-122.3932389;;c:6562;01.06.2005;;21.12.2017;c:6562;enterprise;1.5;18
767;Collective Intellect;CO;Boulder;80302;40.0186313;-105.2764361;;c:4394;01.01.2005;;06.04.2016;c:4394;enterprise;2.5;10
878;Wavii;WA;Seattle;98121;47.603832;-122.330062;Seattle WA 98121;c:52346;01.03.2009;;03.04.2017;c:52346;web;11;3
334;Seesmic;CA;San Francisco;94103;37.775196;-122.419204;;c:200;01.06.2007;;24.12.2016;c:200;web;5.6667;24
641;Apnex Medical;MN;Saint Paul;55113;44.950404;-93.101503;Saint Paul MN 55113;c:36892;01.01.2006;13.12.2014;;c:36892;medical;1;3
108;MobileReactor;PA;Philadelphia;19103;39.952399;-75.16359;Philadelphia PA 19103;c:139729;01.01.2010;30.07.2019;;c:139729;software;1;2
282;Echopass Corporation;CA;Pleasanton;94566;37.661002;-121.897829;;c:17724;01.01.2000;;12.08.2018;c:17724;network_hosting;4;22
205;ID Analytics;CA;San Diego;92128;32.7154;-117.1565;;c:16285;01.01.2002;;06.01.2017;c:16285;web;3;9
769;Vela Systems;MA;Burlington;1803;42.504817;-71.195611;Burlington MA 1803;c:43954;01.01.2005;;03.03.2016;c:43954;software;2.6667;4
481;FlowCardia;CA;Sunnnyvale;94085;37.396023;-122.03311;;c:27555;01.01.2002;;10.01.2019;c:27555;biotech;9;4
309;Bizanga;CA;San Mateo;94403;37.537542;-122.327609;;c:18804;01.01.2003;;24.04.2015;c:18804;security;2;5
129;Transpond;CA;San Francisco;94107;37.782978;-122.394517;;c:14787;01.01.2007;;23.10.2019;c:14787;advertising;2;6
1086;Caterva;IL;Champaign;61820;40.116421;-88.243383;Champaign IL 61820;c:81474;01.01.2008;09.05.2017;;c:81474;social;3;1
607;Innovative Silicon;CA;Santa Clara;95054;37.386778;-121.966277;Santa Clara CA 95054;c:34401;01.01.2002;04.12.2015;;c:34401;other;1;3
660;Kardia Health Systems;MN;Golden Valley;55416;44.96659;-93.331943;Golden Valley MN 55416;c:37934;01.01.2006;26.09.2016;;c:37934;enterprise;1;2
433;Biolex Therapeutics;NC;Pittsboro;27312;35.7259177;-79.1791771;;c:25383;01.01.1997;15.03.2019;;c:25383;biotech;6.75;4
848;Foldrx Pharmaceuticals;MA;Cambridge;2140;42.3751;-71.105616;Cambridge MA 2140;c:49872;01.01.2003;;19.09.2017;c:49872;biotech;7;7
940;Klir Technologies;WA;Seattle;98102;47.603832;-122.330062;Seattle WA 98102;c:58560;01.01.2000;21.06.2019;;c:58560;network_hosting;1;0
1062;MetaCarta;MA;Cambridge;2139;42.36236;-71.099692;;c:7666;01.01.2001;;06.08.2016;c:7666;mobile;7;12
329;Viridity Software;MA;Burlington;1803;42.4871509;-71.1986329;;c:19670;01.01.2008;;25.02.2015;c:19670;software;2;5
616;Devtap;CA;Menlo Park;94025;39.78373;-100.445882;Menlo Park CA 94025;c:35148;01.01.2008;10.07.2018;;c:35148;search;1;2
113;Bebo;CA;San Francisco;94108;37.782103;-122.401116;;c:142;06.01.2005;;25.05.2016;c:142;web;1;30
2;SideTour;NY;New York;10001;40.745064;-73.992637;;c:101312;01.06.2011;;20.02.2018;c:101312;web;2;7
809;SARcode Bioscience;CA;Brisbane;94005;37.680766;-122.399971;Brisbane CA 94005;c:46168;01.01.2006;;19.11.2018;c:46168;biotech;3;9
1070;Lore;NY;New York;10013;40.730646;-73.986614;New York NY 10013;c:78868;01.03.2011;;28.06.2016;c:78868;education;4.6667;5
67;Pelago;WA;Seattle;98101;47.607065;-122.335373;;c:1236;01.12.2005;;14.09.2018;c:1236;mobile;3.3333;18
599;Desk;CA;San Francisco;94105;37.779281;-122.419236;San Francisco CA 94105;c:33949;01.01.2009;;25.05.2018;c:33949;enterprise;4;12
620;Trinity Biosystems;CA;Menlo Park;94025;39.78373;-100.445882;Menlo Park CA 94025;c:35433;01.01.2002;28.10.2015;;c:35433;biotech;4.5;2
285;Virtual Computer;MA;Westford;1886;42.579258;-71.437841;Westford MA 1886;c:17774;01.01.2007;;25.09.2016;c:17774;software;2.5;9
771;Oasys Mobile;NC;Raleigh;27518;35.780398;-78.639099;Raleigh NC 27518;c:44064;01.01.1984;27.08.2018;;c:44064;software;2;1
974;Gamook;CA;Menlo Park;94025;37.41924;-122.208414;;c:6171;01.01.2008;05.11.2016;;c:6171;games_video;1;1
989;Quattro Wireless;MA;Waltham;2453;42.3729;-71.248472;;c:637;01.10.2006;;26.09.2019;c:637;advertising;1.6667;17
533;ShopWell;CA;Palo Alto;94301;37.441537;-122.158332;Palo Alto CA 94301;c:30343;01.01.2008;;10.01.2018;c:30343;web;2;4
632;NewsBasis;CA;San Francisco;94107;37.779281;-122.419236;San Francisco CA 94107;c:36276;01.01.2009;17.06.2016;;c:36276;public_relations;1;3
633;Nexx Systems;MA;Billerica;1821;42.558426;-71.268947;Billerica MA 1821;c:36310;01.01.2001;;12.05.2015;c:36310;semiconductor;1.5;10
1100;5min Media;NY;NY;10003;40.757929;-73.985506;;c:835;01.01.2007;;31.01.2018;c:835;games_video;1.5;11
817;MyCabbage;IL;Chicago;60654;41.875555;-87.624421;Chicago IL 60654;c:46863;01.03.2010;11.02.2017;;c:46863;mobile;3;1
292;Gotuit;MA;Woburn;1801;42.479262;-71.152277;Woburn MA 1801;c:179;01.01.2000;;11.06.2016;c:179;web;1;6
237;TeleCIS Wireless;CA;Campbell;95008;37.288326;-121.945633;Campbell CA 95008;c:16784;01.01.2000;;19.12.2014;c:16784;semiconductor;1;2
1036;Snapette;NY;New York;10013;40.730646;-73.986614;New York NY 10013;c:72750;01.01.2011;;31.12.2017;c:72750;fashion;1;5
702;EmSense;CA;San Francisco;94107;37.779281;-122.419236;San Francisco CA 94107;c:40152;01.01.2004;22.01.2015;;c:40152;hardware;1;6
896;MakerBot;NY;Brooklyn;11217;40.650104;-73.949582;Brooklyn NY 11217;c:54077;01.01.2009;;18.06.2015;c:54077;hardware;6;6
17;Image Space Media;NY;New York;10003;42.712207;-73.203599;;c:10452;01.01.2008;;16.12.2018;c:10452;advertising;3;9
911;Wanderfly;NY;Brooklyn;11222;40.650104;-73.949582;Brooklyn NY 11222;c:55427;01.08.2009;;28.05.2016;c:55427;travel;6;7
323;walkby;IL;Chicago;60654;41.8969173;-87.6435474;;c:195311;01.08.2012;29.12.2014;;c:195311;ecommerce;1;6
422;FameCast;TX;Austin;78702;30.268735;-97.745209;;c:2497;01.01.2007;05.08.2019;;c:2497;games_video;1;5
91;Cassatt;CA;San Jose;95110;37.336191;-121.890583;San Jose CA 95110;c:13465;01.01.2003;;07.02.2016;c:13465;software;3;6
296;VirtuOz;CA;Emeryville;94608;37.782714;-122.39358;;c:17983;01.01.2002;;08.09.2015;c:17983;enterprise;2;18
54;SolFocus;CA;San Jose;95112;37.3987372;-122.0497918;;c:12099;01.11.2005;21.02.2018;;c:12099;cleantech;2.7143;6
866;Nimbula;CA;Mountain View;94041;37.3965713;-122.0836937;;c:51239;01.01.2008;;14.08.2017;c:51239;enterprise;2;8
1047;Giftiki;CA;San Francisco;94107;37.779281;-122.419236;San Francisco CA 94107;c:74743;01.06.2009;;29.05.2016;c:74743;social;2.5;4
631;Storspeed;TX;Austin;78730;30.271129;-97.743699;Austin TX 78730;c:36192;01.01.2007;20.09.2017;;c:36192;software;1;6
341;SpaBooker;NY;New York;10007;40.738567;-73.987199;;c:20313;01.11.2007;;28.11.2016;c:20313;software;4;8
957;Jajah;CA;Mountain View;94043;37.4233896;-122.0899512;;c:60;01.01.2005;;09.02.2018;c:60;mobile;1.3333;19
852;Baxano;CA;San Jose;95134;37.404788;-121.940842;San Jose CA 95134;c:50092;01.01.2005;;06.06.2015;c:50092;medical;6;5
211;RipCode;TX;Richardson;75081;32.959908;-96.70737;;c:1637;06.08.2006;17.10.2018;;c:1637;software;4;10
118;VeteranCentral.com;DC;Washington;20005;38.894955;-77.036646;Washington DC 20005;c:144631;15.12.2011;18.07.2015;;c:144631;social;1;1
920;RippleFunction;MA;Waltham;2452;42.37564;-71.2358;Waltham MA 2452;c:56478;01.03.2010;02.11.2017;;c:56478;advertising;1;3
84;CV Ingenuity;CA;Fremont;;37.54827;-121.988572;Fremont CA 94555-3619;c:131583;01.01.2008;27.01.2018;;c:131583;medical;1;2
126;AdexLink;CA;Campbell;95008;37.288326;-121.945633;Campbell CA 95008;c:146596;16.08.2010;22.12.2014;;c:146596;advertising;1;0
728;Certeon;MA;Burlington;1803;42.504817;-71.195611;Burlington MA 1803;c:42163;01.01.2003;15.10.2016;;c:42163;software;3.5;2
186;Applied Identity;CA;San Francisco;94104;37.779281;-122.419236;San Francisco CA 94104;c:16111;01.01.2002;15.02.2019;;c:16111;advertising;4;2
407;Prenova;GA;Atlanta;30350;33.982967;-84.346041;;c:24274;01.01.2002;;02.03.2017;c:24274;cleantech;1.3333;1
1057;WooMe;CA;San Francisco;92606;37.779281;-122.419236;San Francisco CA 92606;c:763;01.12.2000;;25.09.2016;c:763;web;2.3333;8
1071;HelpMeRent.com;CA;Hollywood;90028;34.102827;-118.32999;Hollywood CA 90028;c:79089;01.10.2010;17.03.2018;;c:79089;real_estate;1;5
755;Mail.com Media Corporation;CA;Los Angeles;90301;34.054935;-118.244476;Los Angeles CA 90301;c:43480;01.01.2004;16.11.2015;;c:43480;web;3;4
61;DubMeNow;VA;Viena;22182;38.916336;-77.230488;;c:12224;01.01.2008;06.01.2017;;c:12224;mobile;1;5
900;Smooth-Stone;TX;Austin;78759;30.409765;-97.75101;Austin TX 78759;c:54488;01.01.2008;13.06.2019;;c:54488;cleantech;1;1
193;ONStor;CA;Campbell;95008;37.2690782;-121.9559995;;c:16181;01.01.2000;;18.05.2017;c:16181;network_hosting;4.6667;6
259;Relationship Analytics;NJ;Hillsborough;8844;40.477604;-74.626824;Hillsborough NJ 8844;c:173118;01.08.2012;12.06.2016;;c:173118;analytics;1;2
184;Summize;VA;Potomac Falls;20165;39.050108;-77.40082;Potomac Falls VA 20165;c:1607;01.11.2006;;08.10.2015;c:1607;search;2;5
1069;JouleX;GA;Atlanta;30305;33.749099;-84.390185;Atlanta GA 30305;c:78759;01.01.2009;;08.04.2015;c:78759;enterprise;5;10
624;Etelos;CA;San Mateo;94403;37.548415;-122.315636;;c:3562;01.05.1999;04.03.2016;;c:3562;enterprise;1;4
675;Make It Work;CA;Santa Barbara;93105;34.491118;-119.808096;Santa Barbara CA 93105;c:38655;01.01.1995;03.05.2019;;c:38655;hardware;1;3
880;MapMyFitness;TX;Austin;78701;30.280148;-97.749908;Austin TX 78701;c:52406;08.02.2007;;28.05.2018;c:52406;health;1.75;13
361;What They Like;CA;San Francisco;94107;37.7776778;-122.3921102;;c:2178;29.08.2007;19.10.2017;;c:2178;web;1;2
29;FetchBack;AZ;Tempe;85281;33.426418;-111.9396;;c:10864;01.04.2007;;03.02.2019;c:10864;advertising;3;13
1136;Sermo;MA;Cambridge;2142;42.364367;-71.078978;;c:934;01.01.2006;;08.04.2016;c:934;health;1.75;15
391;Wi-Chi;OR;Tualatin;97062;45.3774456;-122.7569561;;c:23251;01.01.2008;03.09.2017;;c:23251;semiconductor;1;3
436;Alnara Pharmaceuticals;MA;Cambridge;2139;42.3624253;-71.116031;;c:25600;01.01.2008;;02.11.2016;c:25600;biotech;2;4
821;Braintree;CA;Chicago;60606;37.785053;-122.287295;Chicago CA 60606;c:46943;01.10.2007;;19.12.2017;c:46943;software;3.5;10
171;Virident Systems;CA;Milpitas;;37.421692;-121.894156;;c:15829;01.01.2006;;19.02.2019;c:15829;enterprise;3;25
440;Pearl Therapeutics;CA;Redwood City;94063;37.502169;-122.217727;;c:25737;01.01.2006;;23.04.2019;c:25737;biotech;3.6667;4
507;Lexity;CA;Mountain View;94041;37.388869;-122.072353;Mountain View CA 94041;c:28483;01.08.2009;;08.05.2017;c:28483;enterprise;4;5
351;Diligent Technologies;MA;Framingham;1702;42.276316;-71.419229;Framingham MA 1702;c:21040;01.01.2002;;15.04.2016;c:21040;security;4;3
154;eBillme;NY;Rye Brook;10573;41.019264;-73.683462;Rye Brook NY 10573;c:15458;01.10.2004;26.08.2015;;c:15458;ecommerce;3;2
178;Smilebox;WA;Redmond;98052;47.676378;-122.122155;;c:1590;28.08.2000;;06.10.2019;c:1590;photo_video;3;13
956;B-hive Networks;CA;San Mateo;94403;37.536402;-122.325129;;c:5988;01.01.2005;;22.07.2015;c:5988;software;2;4
611;Hot Potato;NY;Brooklyn;11211;40.650104;-73.949582;Brooklyn NY 11211;c:34549;01.01.2009;;17.05.2015;c:34549;social;16;12
324;Kashless;WA;Seattle;98119;47.6257402;-122.3581623;;c:19538;01.09.2008;03.05.2016;;c:19538;ecommerce;1;1
521;Three Screen Games;PA;Yardley;19067;40.245664;-74.845997;Yardley PA 19067;c:29605;01.01.2009;09.07.2015;;c:29605;games_video;1;3
130;LaunchGram;CA;Mountain View;94041;37.388869;-122.072353;Mountain View CA 94041;c:148139;10.01.2012;;14.06.2018;c:148139;news;1;4
1127;BrightQube;CA;Carlsbad;92009;33.09568;-117.244034;;c:904;01.10.2006;15.11.2017;;c:904;ecommerce;1;3
993;ServiceMesh;CA;Santa Monica;90401;34.019657;-118.487549;Santa Monica CA 90401;c:64694;01.01.2008;;16.06.2017;c:64694;enterprise;1;9
318;Lookery;CA;San Francisco;94108;37.788266;-122.403865;;c:1923;01.08.2007;;03.06.2015;c:1923;web;11.5;12
150;Wantful;CA;San Francisco;94109;37.779281;-122.419236;San Francisco CA 94109;c:152560;01.01.2011;10.06.2019;;c:152560;ecommerce;1;6
1030;Zep Solar;CA;San Rafael;94903;38.021489;-122.519998;San Rafael CA 94903;c:71639;01.01.2009;;16.01.2016;c:71639;cleantech;1;8
999;Help Me Rent Magazine;CA;Hollywood;90028;34.102827;-118.32999;Hollywood CA 90028;c:65601;01.01.2010;22.01.2018;;c:65601;real_estate;1;13
395;MOG;CA;Berkeley;94710;37.872222;-122.268403;;c:2351;01.06.2005;;21.12.2014;c:2351;music;3;12
1015;Loud3r;CA;Pasadena;91105;34.147645;-118.144478;Pasadena CA 91105;c:6854;01.09.2007;20.10.2019;;c:6854;web;1;12
428;Oyster.com;NY;New York;10011;40.7418877;-74.0047466;;c:25306;01.03.2008;;26.06.2017;c:25306;travel;2.25;15
33;LogLogic;CA;San Jose;95134;37.4155698;-121.9486567;;c:10915;01.01.2002;;01.01.2015;c:10915;security;5;15
1024;StyleTrek;NY;New York;10012;40.728425;-73.999882;New York NY 10012;c:70661;01.02.2010;18.02.2018;;c:70661;fashion;6;2
1143;Sequoia Communications;CA;San Diego;92128;32.988247;-117.080769;;c:9668;01.01.2000;03.09.2015;;c:9668;semiconductor;1;3
410;SnapNames;OR;Portland;97201;45.520247;-122.674195;Portland OR 97201;c:2434;01.01.2000;;19.10.2017;c:2434;network_hosting;1;3
877;Simple Star;CA;San Francisco;94107;37.775228;-122.39963;;c:522;01.01.2001;;28.01.2015;c:522;web;1.5;3
48;StyleFeeder;MA;Cambridge;2142;42.3751;-71.105616;Cambridge MA 2142;c:1165;03.05.2006;;30.03.2015;c:1165;ecommerce;1.6667;8
1082;FlashSoft;CA;Sunnyvale;94089;37.36883;-122.03635;Sunnyvale CA 94089;c:80433;25.11.2009;;22.01.2017;c:80433;software;2;6
1075;TrustDegrees;NY;Kenmore;14217;42.961748;-78.870914;Kenmore NY 14217;c:79456;01.03.2011;20.07.2017;;c:79456;web;1;5
256;Symwave;CA;Laguna Niguel;92677;33.553278;-117.6779;;c:17282;01.01.2001;;29.08.2016;c:17282;semiconductor;2.5;4
629;Clearwell Systems;CA;Mountain View;94043;37.398022;-122.049143;;c:3610;06.12.2004;;28.01.2016;c:3610;software;2.5;6
539;Impeva;CA;Mountain View;;37.400945;-122.111318;;c:30667;01.01.2004;22.05.2016;;c:30667;software;1;2
946;Nettle;CA;La Jolla;92037;32.833501;-117.26162;La Jolla CA 92037;c:59054;04.10.2010;23.12.2018;;c:59054;web;3;3
375;CubeTree;CA;Redwood City;94063;37.487259;-122.232217;;c:22721;01.01.2008;;11.04.2019;c:22721;enterprise;1.5;3
367;Infochimps;TX;Austin;78703;30.2734822;-97.7588828;;c:22168;14.07.2009;;15.09.2017;c:22168;enterprise;3;8
51;Songbird;CA;San Francisco;94105;37.787126;-122.39783;;c:1205;01.02.2006;13.11.2016;;c:1205;mobile;1;27
388;SimpleGeo;CA;San Francisco;94103;37.779281;-122.419236;San Francisco CA 94103;c:23139;01.05.2009;;30.11.2015;c:23139;advertising;8.6667;30
870;1000memories;CA;San Francisco;94110;37.779281;-122.419236;San Francisco CA 94110;c:51379;01.07.2010;;19.03.2019;c:51379;web;5;8
384;SensorLogic;TX;Addison;75001;32.958634;-96.823641;;c:23107;01.01.2002;;02.07.2019;c:23107;enterprise;5.3333;4
853;TouristEye;CA;Mountain View;94041;37.388869;-122.072353;Mountain View CA 94041;c:50162;01.02.2010;;29.11.2015;c:50162;travel;4;4
155;Oberon Media;NY;New York;10005;40.730646;-73.986614;New York NY 10005;c:15470;01.01.2003;;01.06.2015;c:15470;games_video;1;16
935;Arroyo Video Solutions;CA;Pleasanton;94588;37.662431;-121.874679;Pleasanton CA 94588;c:58237;01.01.2002;;19.06.2018;c:58237;games_video;5;4
424;Aragon Pharmaceuticals;CA;San Diego;;39.78373;-100.445882;San Diego CA 92130-2042;c:25001;01.01.2009;;02.05.2017;c:25001;biotech;2.5;15
208;#waywire;NY;New York;10005;40.730646;-73.986614;New York NY 10005;c:163104;01.06.2012;;22.03.2019;c:163104;news;5;8
749;Feedtrace;NY;New York;10003;40.729839;-73.991781;New York NY 10003;c:43263;10.08.2009;;28.10.2018;c:43263;web;1;3
645;Five Star Technologies;OH;Cleveland;44131;41.505161;-81.693445;Cleveland OH 44131;c:37173;01.01.1999;14.04.2017;;c:37173;other;3;4
60;Vontoo;IN;Indianapolis;46250;39.914281;-86.076478;;c:12179;01.01.2005;03.04.2019;;c:12179;public_relations;1;10
735;Allurent;MA;Cambridge;2142;42.3751;-71.105616;Cambridge MA 2142;c:42501;01.01.2005;;29.06.2019;c:42501;web;1;4
142;Quantivo;CA;Emeryville;94608;37.5455355;-122.3208802;;c:15017;01.01.2005;;07.11.2017;c:15017;analytics;2;11
260;Crossing Automation;CA;Mountain View;94043;37.431091;-122.099263;;c:17320;01.01.2003;;18.06.2015;c:17320;semiconductor;2;2
250;Scrapblog;CA;San Francisco;94104;25.752358;-80.25468;;c:1716;01.01.2006;;06.08.2018;c:1716;web;1.25;8
987;Yield Software;CA;San Mateo;94402;37.558245;-122.302654;;c:6356;01.01.2007;;30.07.2017;c:6356;advertising;2;7
1029;FlyCast;PA;Lancaster;17603;40.039353;-76.307448;;c:7163;01.01.2006;02.02.2019;;c:7163;mobile;2;3
816;Off & Away;WA;Seattle;98104;39.78373;-100.445882;Seattle WA 98104;c:46835;01.12.2009;;23.10.2018;c:46835;travel;1;3
297;CypherMax;CA;San Jose;95131;37.3969138;-121.8939054;;c:18027;01.01.2000;07.10.2016;;c:18027;hardware;1;1
277;Nexsan;CA;Thousand Oaks;91360;34.185043;-118.878852;;c:17634;01.01.2000;;28.08.2016;c:17634;hardware;2;10
826;Tipping Bucket;UT;Provo;84087;40.233844;-111.658534;Provo UT 84087;c:47341;08.04.2009;13.07.2019;;c:47341;enterprise;1;4
737;Qlusters;CA;Palo Alto;94304;37.416597;-122.154064;Palo Alto CA 94304;c:42610;01.01.2001;19.02.2016;;c:42610;other;5;3
3;Producteev;NY;New York;10001;40.775309;-73.983656;;c:10137;08.07.2008;;14.05.2019;c:10137;software;6;12
830;SpinTheCam;NY;New York;10036;40.759089;-73.987573;New York NY 10036;c:47662;12.02.2010;25.06.2015;;c:47662;games_video;1;1
517;Amalfi Semiconductor;CA;Los Gatos;;37.229676;-121.971225;;c:29387;01.01.2003;;20.12.2016;c:29387;semiconductor;3.3333;5
941;Dormzy;OH;Columbus;43207;39.96226;-83.000706;Columbus OH 43207;c:58696;01.05.2010;16.03.2015;;c:58696;ecommerce;1;2
101;iChange;CA;Pasadena;91105;34.144926;-118.149767;;c:13815;01.01.2008;;26.08.2018;c:13815;health;2;6
908;AppFog;OR;Portland;97204;39.78373;-100.445882;Portland OR 97204;c:55307;01.08.2010;;07.05.2017;c:55307;enterprise;4.5;10
342;HotPads;CA;San Francisco;94104;38.904549;-77.061767;;c:2033;04.05.2005;;17.10.2015;c:2033;web;1;15
